DateTime,Open,High,Low,Close,
9/24/2021 11:42:00 +01:00,0.069033,0.069034,0.069002,0.069003,
9/24/2021 11:43:00 +01:00,0.069002,0.069002,0.068899,0.068901,
9/24/2021 11:44:00 +01:00,0.068921,0.068973,0.068899,0.068927,
9/24/2021 11:45:00 +01:00,0.068908,0.069004,0.068907,0.068954,
9/24/2021 11:46:00 +01:00,0.068954,0.069165,0.06891,0.069001,
9/24/2021 11:47:00 +01:00,0.069003,0.069005,0.068961,0.068971,
9/24/2021 11:48:00 +01:00,0.06897,0.068971,0.068905,0.068927,
9/24/2021 11:49:00 +01:00,0.068933,0.068981,0.068914,0.068959,
9/24/2021 11:50:00 +01:00,0.068955,0.06897,0.068918,0.068935,
9/24/2021 11:51:00 +01:00,0.068946,0.068946,0.068896,0.068896,
9/24/2021 11:52:00 +01:00,0.068897,0.06892,0.068876,0.068894,
9/24/2021 11:53:00 +01:00,0.06889,0.068902,0.068882,0.068896,
9/24/2021 11:54:00 +01:00,0.068897,0.068902,0.068859,0.068862,
9/24/2021 11:55:00 +01:00,0.068871,0.068891,0.068866,0.068879,
9/24/2021 11:56:00 +01:00,0.068879,0.068896,0.06885,0.06885,
9/24/2021 11:57:00 +01:00,0.06885,0.06887,0.06885,0.068863,
9/24/2021 11:58:00 +01:00,0.068871,0.068926,0.068871,0.068913,
9/24/2021 11:59:00 +01:00,0.068912,0.06894,0.068882,0.068919,
9/25/2021 12:00:00 +01:00,0.068921,0.068941,0.068885,0.068885,
9/25/2021 12:01:00 +01:00,0.068882,0.069,0.068877,0.068993,
9/25/2021 12:02:00 +01:00,0.068993,0.06905,0.068991,0.069049,
9/25/2021 12:03:00 +01:00,0.069054,0.069097,0.069029,0.069041,
9/25/2021 12:04:00 +01:00,0.069041,0.06909,0.069041,0.069069,
9/25/2021 12:05:00 +01:00,0.06907,0.06907,0.069014,0.069052,
9/25/2021 12:06:00 +01:00,0.069049,0.069098,0.069044,0.069057,
9/25/2021 12:07:00 +01:00,0.069049,0.069049,0.069004,0.06903,
9/25/2021 12:08:00 +01:00,0.069032,0.069044,0.069025,0.06904,
9/25/2021 12:09:00 +01:00,0.069038,0.069044,0.069016,0.069017,
9/25/2021 12:10:00 +01:00,0.069023,0.069055,0.068973,0.06898,
9/25/2021 12:11:00 +01:00,0.068972,0.068993,0.068952,0.068993,
9/25/2021 12:12:00 +01:00,0.069,0.069,0.068914,0.068917,
9/25/2021 12:13:00 +01:00,0.068916,0.068931,0.068894,0.068904,
9/25/2021 12:14:00 +01:00,0.068895,0.068927,0.068857,0.068857,
9/25/2021 12:15:00 +01:00,0.068857,0.068875,0.068852,0.068858,
9/25/2021 12:16:00 +01:00,0.068856,0.068883,0.06885,0.068863,
9/25/2021 12:17:00 +01:00,0.068869,0.068873,0.068852,0.068873,
9/25/2021 12:18:00 +01:00,0.068868,0.068895,0.068865,0.068881,
9/25/2021 12:19:00 +01:00,0.068892,0.068953,0.06888,0.068928,
9/25/2021 12:20:00 +01:00,0.068929,0.068959,0.068911,0.068959,
9/25/2021 12:21:00 +01:00,0.068956,0.06898,0.068951,0.068963,
9/25/2021 12:22:00 +01:00,0.068957,0.06901,0.068957,0.069001,
9/25/2021 12:23:00 +01:00,0.069,0.069001,0.068962,0.068962,
9/25/2021 12:24:00 +01:00,0.068962,0.068962,0.06893,0.068943,
9/25/2021 12:25:00 +01:00,0.068943,0.068956,0.068905,0.068911,
9/25/2021 12:26:00 +01:00,0.068911,0.068967,0.068911,0.068937,
9/25/2021 12:27:00 +01:00,0.068939,0.068944,0.068901,0.068903,
9/25/2021 12:28:00 +01:00,0.068908,0.068908,0.068851,0.068853,
9/25/2021 12:29:00 +01:00,0.068858,0.068858,0.0688,0.068809,
9/25/2021 12:30:00 +01:00,0.068819,0.068868,0.068811,0.068855,
9/25/2021 12:31:00 +01:00,0.06886,0.068875,0.068827,0.068836,
9/25/2021 12:32:00 +01:00,0.068832,0.068859,0.068812,0.068848,
9/25/2021 12:33:00 +01:00,0.068844,0.068937,0.068834,0.068857,
9/25/2021 12:34:00 +01:00,0.068856,0.068892,0.068845,0.068891,
9/25/2021 12:35:00 +01:00,0.068891,0.068958,0.068878,0.068899,
9/25/2021 12:36:00 +01:00,0.068897,0.068912,0.068858,0.06888,
9/25/2021 12:37:00 +01:00,0.068882,0.068885,0.068858,0.068867,
9/25/2021 12:38:00 +01:00,0.068867,0.068887,0.068856,0.068883,
9/25/2021 12:39:00 +01:00,0.068891,0.068913,0.068875,0.068895,
9/25/2021 12:40:00 +01:00,0.068892,0.068912,0.068892,0.068897,
9/25/2021 12:41:00 +01:00,0.068897,0.068897,0.068841,0.068876,
9/25/2021 12:42:00 +01:00,0.068873,0.068886,0.068851,0.068853,
9/25/2021 12:43:00 +01:00,0.068849,0.068856,0.068819,0.068823,
9/25/2021 12:44:00 +01:00,0.068828,0.068872,0.068819,0.068836,
9/25/2021 12:45:00 +01:00,0.068837,0.068881,0.068837,0.068881,
9/25/2021 12:46:00 +01:00,0.068907,0.068914,0.068877,0.068895,
9/25/2021 12:47:00 +01:00,0.068905,0.068927,0.068878,0.068926,
9/25/2021 12:48:00 +01:00,0.068927,0.069,0.068927,0.068956,
9/25/2021 12:49:00 +01:00,0.068956,0.068969,0.068936,0.068944,
9/25/2021 12:50:00 +01:00,0.068941,0.068954,0.068923,0.068925,
9/25/2021 12:51:00 +01:00,0.068922,0.068922,0.068814,0.068827,
9/25/2021 12:52:00 +01:00,0.068823,0.068863,0.068816,0.068835,
9/25/2021 12:53:00 +01:00,0.068835,0.068877,0.068817,0.068817,
9/25/2021 12:54:00 +01:00,0.068828,0.068859,0.068815,0.068855,
9/25/2021 12:55:00 +01:00,0.068858,0.068877,0.068822,0.068856,
9/25/2021 12:56:00 +01:00,0.068866,0.068877,0.068772,0.068772,
9/25/2021 12:57:00 +01:00,0.068771,0.06884,0.068757,0.068797,
9/25/2021 12:58:00 +01:00,0.068811,0.068812,0.068771,0.068773,
9/25/2021 12:59:00 +01:00,0.068764,0.068781,0.06875,0.068771,
9/25/2021 1:00:00 +01:00,0.068772,0.068835,0.06876,0.068825,
9/25/2021 1:01:00 +01:00,0.068825,0.068825,0.068772,0.068793,
9/25/2021 1:02:00 +01:00,0.06879,0.06879,0.06875,0.068763,
9/25/2021 1:03:00 +01:00,0.068768,0.068853,0.068761,0.068836,
9/25/2021 1:04:00 +01:00,0.068829,0.068858,0.068802,0.068802,
9/25/2021 1:05:00 +01:00,0.068821,0.068822,0.068792,0.0688,
9/25/2021 1:06:00 +01:00,0.068796,0.068835,0.068791,0.068822,
9/25/2021 1:07:00 +01:00,0.068822,0.068822,0.068794,0.068814,
9/25/2021 1:08:00 +01:00,0.068811,0.068813,0.068796,0.068797,
9/25/2021 1:09:00 +01:00,0.068794,0.068809,0.068761,0.068789,
9/25/2021 1:10:00 +01:00,0.06878,0.068796,0.068752,0.068763,
9/25/2021 1:11:00 +01:00,0.06876,0.068769,0.068717,0.068722,
9/25/2021 1:12:00 +01:00,0.068721,0.068732,0.068713,0.068722,
9/25/2021 1:13:00 +01:00,0.068731,0.06875,0.068721,0.068726,
9/25/2021 1:14:00 +01:00,0.06872,0.06875,0.06872,0.068726,
9/25/2021 1:15:00 +01:00,0.06873,0.068746,0.068724,0.068725,
9/25/2021 1:16:00 +01:00,0.068722,0.068722,0.068682,0.068697,
9/25/2021 1:17:00 +01:00,0.068706,0.068732,0.068701,0.068732,
9/25/2021 1:18:00 +01:00,0.068732,0.068746,0.068709,0.068746,
9/25/2021 1:19:00 +01:00,0.068746,0.068751,0.06873,0.068745,
9/25/2021 1:20:00 +01:00,0.068744,0.068756,0.068731,0.068756,
9/25/2021 1:21:00 +01:00,0.068755,0.068767,0.068732,0.068754,
9/25/2021 1:22:00 +01:00,0.068754,0.068757,0.068748,0.068756,
9/25/2021 1:23:00 +01:00,0.068757,0.068762,0.068716,0.068718,
9/25/2021 1:24:00 +01:00,0.068716,0.068716,0.068686,0.068691,
9/25/2021 1:25:00 +01:00,0.068692,0.068702,0.068683,0.068701,
9/25/2021 1:26:00 +01:00,0.068699,0.068704,0.068684,0.068689,
9/25/2021 1:27:00 +01:00,0.06869,0.06869,0.068666,0.068666,
9/25/2021 1:28:00 +01:00,0.068666,0.068667,0.068644,0.068644,
9/25/2021 1:29:00 +01:00,0.068644,0.06867,0.068644,0.068663,
9/25/2021 1:30:00 +01:00,0.068668,0.068685,0.068641,0.06867,
9/25/2021 1:31:00 +01:00,0.068675,0.068681,0.068592,0.068592,
9/25/2021 1:32:00 +01:00,0.068593,0.068615,0.068534,0.068589,
9/25/2021 1:33:00 +01:00,0.068589,0.068643,0.068558,0.068597,
9/25/2021 1:34:00 +01:00,0.068601,0.068633,0.06857,0.068573,
9/25/2021 1:35:00 +01:00,0.068575,0.068601,0.068525,0.068535,
9/25/2021 1:36:00 +01:00,0.068549,0.06856,0.068474,0.068496,
9/25/2021 1:37:00 +01:00,0.068497,0.068503,0.068432,0.06848,
9/25/2021 1:38:00 +01:00,0.068483,0.068488,0.068442,0.068462,
9/25/2021 1:39:00 +01:00,0.068457,0.068515,0.068453,0.068501,
9/25/2021 1:40:00 +01:00,0.068506,0.068563,0.068491,0.068563,
9/25/2021 1:41:00 +01:00,0.068563,0.06857,0.068514,0.068546,
9/25/2021 1:42:00 +01:00,0.06855,0.068583,0.068522,0.068583,
9/25/2021 1:43:00 +01:00,0.068575,0.068575,0.06852,0.068532,
9/25/2021 1:44:00 +01:00,0.068533,0.06855,0.068466,0.06855,
9/25/2021 1:45:00 +01:00,0.068552,0.068588,0.068296,0.06843,
9/25/2021 1:46:00 +01:00,0.068435,0.068482,0.068424,0.06844,
9/25/2021 1:47:00 +01:00,0.068438,0.068464,0.068429,0.068458,
9/25/2021 1:48:00 +01:00,0.068461,0.068465,0.068413,0.068421,
9/25/2021 1:49:00 +01:00,0.068425,0.068432,0.068379,0.068383,
9/25/2021 1:50:00 +01:00,0.068378,0.068378,0.068328,0.06834,
9/25/2021 1:51:00 +01:00,0.068346,0.06842,0.068346,0.068399,
9/25/2021 1:52:00 +01:00,0.068398,0.068416,0.068378,0.068404,
9/25/2021 1:53:00 +01:00,0.0684,0.068401,0.068354,0.068391,
9/25/2021 1:54:00 +01:00,0.068392,0.068393,0.068325,0.068333,
9/25/2021 1:55:00 +01:00,0.068342,0.068401,0.068342,0.068383,
9/25/2021 1:56:00 +01:00,0.068379,0.068433,0.068379,0.068411,
9/25/2021 1:57:00 +01:00,0.068419,0.068424,0.068393,0.068393,
9/25/2021 1:58:00 +01:00,0.068386,0.068427,0.068386,0.068417,
9/25/2021 1:59:00 +01:00,0.068414,0.068423,0.06839,0.068395,
9/25/2021 2:00:00 +01:00,0.068401,0.068406,0.068338,0.068377,
9/25/2021 2:01:00 +01:00,0.068377,0.068448,0.068377,0.068444,
9/25/2021 2:02:00 +01:00,0.068445,0.0686,0.068445,0.068549,
9/25/2021 2:03:00 +01:00,0.06855,0.068664,0.068525,0.068526,
9/25/2021 2:04:00 +01:00,0.068533,0.068534,0.068457,0.068457,
9/25/2021 2:05:00 +01:00,0.068456,0.068458,0.068359,0.068375,
9/25/2021 2:06:00 +01:00,0.068386,0.068453,0.06836,0.068452,
9/25/2021 2:07:00 +01:00,0.068452,0.068557,0.068445,0.068557,
9/25/2021 2:08:00 +01:00,0.068549,0.068622,0.068533,0.068622,
9/25/2021 2:09:00 +01:00,0.068623,0.068623,0.068599,0.068599,
9/25/2021 2:10:00 +01:00,0.068599,0.068599,0.068479,0.068479,
9/25/2021 2:11:00 +01:00,0.068479,0.068479,0.068392,0.068402,
9/25/2021 2:12:00 +01:00,0.068402,0.068483,0.06838,0.068475,
9/25/2021 2:13:00 +01:00,0.068468,0.068499,0.068437,0.068469,
9/25/2021 2:14:00 +01:00,0.068465,0.068496,0.068465,0.068472,
9/25/2021 2:15:00 +01:00,0.068467,0.068549,0.068466,0.068545,
9/25/2021 2:16:00 +01:00,0.06855,0.068563,0.06853,0.068543,
9/25/2021 2:17:00 +01:00,0.068543,0.06858,0.068541,0.06856,
9/25/2021 2:18:00 +01:00,0.06856,0.068585,0.068551,0.068582,
9/25/2021 2:19:00 +01:00,0.068582,0.068609,0.068567,0.068598,
9/25/2021 2:20:00 +01:00,0.0686,0.068611,0.068567,0.068597,
9/25/2021 2:21:00 +01:00,0.068597,0.068624,0.06859,0.068618,
9/25/2021 2:22:00 +01:00,0.068618,0.068716,0.068604,0.068702,
9/25/2021 2:23:00 +01:00,0.068702,0.068722,0.068671,0.068722,
9/25/2021 2:24:00 +01:00,0.068721,0.06885,0.068714,0.06885,
9/25/2021 2:25:00 +01:00,0.06885,0.068852,0.068789,0.068819,
9/25/2021 2:26:00 +01:00,0.068818,0.068838,0.068789,0.068796,
9/25/2021 2:27:00 +01:00,0.068794,0.068832,0.068783,0.068783,
9/25/2021 2:28:00 +01:00,0.068782,0.068784,0.068708,0.068733,
9/25/2021 2:29:00 +01:00,0.068731,0.068765,0.068697,0.068757,
9/25/2021 2:30:00 +01:00,0.068762,0.068769,0.068716,0.068744,
9/25/2021 2:31:00 +01:00,0.068744,0.068845,0.068744,0.068824,
9/25/2021 2:32:00 +01:00,0.068825,0.068875,0.068803,0.06881,
9/25/2021 2:33:00 +01:00,0.068822,0.068834,0.068806,0.068816,
9/25/2021 2:34:00 +01:00,0.068815,0.068854,0.068807,0.068808,
9/25/2021 2:35:00 +01:00,0.068818,0.068833,0.068794,0.068815,
9/25/2021 2:36:00 +01:00,0.068817,0.068853,0.068799,0.068819,
9/25/2021 2:37:00 +01:00,0.068812,0.068819,0.068728,0.068758,
9/25/2021 2:38:00 +01:00,0.068758,0.068767,0.068695,0.068695,
9/25/2021 2:39:00 +01:00,0.068694,0.068733,0.068663,0.068679,
9/25/2021 2:40:00 +01:00,0.068678,0.068722,0.068664,0.068721,
9/25/2021 2:41:00 +01:00,0.06872,0.06876,0.068697,0.068745,
9/25/2021 2:42:00 +01:00,0.068746,0.068783,0.068746,0.068781,
9/25/2021 2:43:00 +01:00,0.068782,0.068798,0.068756,0.068792,
9/25/2021 2:44:00 +01:00,0.068797,0.068819,0.068784,0.068794,
9/25/2021 2:45:00 +01:00,0.068784,0.068825,0.068776,0.06882,
9/25/2021 2:46:00 +01:00,0.068822,0.068835,0.068797,0.068813,
9/25/2021 2:47:00 +01:00,0.068813,0.068825,0.06877,0.068793,
9/25/2021 2:48:00 +01:00,0.06879,0.068791,0.06876,0.068782,
9/25/2021 2:49:00 +01:00,0.068783,0.068789,0.068756,0.06877,
9/25/2021 2:50:00 +01:00,0.068766,0.068821,0.068766,0.068815,
9/25/2021 2:51:00 +01:00,0.068819,0.068868,0.068813,0.068863,
9/25/2021 2:52:00 +01:00,0.068869,0.068871,0.068841,0.068842,
9/25/2021 2:53:00 +01:00,0.068844,0.068889,0.068844,0.068878,
9/25/2021 2:54:00 +01:00,0.068876,0.0689,0.068869,0.068892,
9/25/2021 2:55:00 +01:00,0.068883,0.068907,0.068856,0.068898,
9/25/2021 2:56:00 +01:00,0.068903,0.068915,0.068895,0.068912,
9/25/2021 2:57:00 +01:00,0.068913,0.068931,0.068902,0.068929,
9/25/2021 2:58:00 +01:00,0.068931,0.068932,0.068895,0.068927,
9/25/2021 2:59:00 +01:00,0.068922,0.068947,0.068898,0.068898,
9/25/2021 3:00:00 +01:00,0.068902,0.068929,0.068858,0.068858,
9/25/2021 3:01:00 +01:00,0.068857,0.068882,0.068847,0.068861,
9/25/2021 3:02:00 +01:00,0.068869,0.068869,0.068828,0.068859,
9/25/2021 3:03:00 +01:00,0.068863,0.068882,0.068844,0.068862,
9/25/2021 3:04:00 +01:00,0.068872,0.068881,0.068853,0.068876,
9/25/2021 3:05:00 +01:00,0.068876,0.068876,0.068835,0.06886,
9/25/2021 3:06:00 +01:00,0.06886,0.068885,0.068847,0.068883,
9/25/2021 3:07:00 +01:00,0.068887,0.068895,0.068849,0.068849,
9/25/2021 3:08:00 +01:00,0.06885,0.068857,0.068839,0.068843,
9/25/2021 3:09:00 +01:00,0.068841,0.068857,0.068819,0.068832,
9/25/2021 3:10:00 +01:00,0.068841,0.068871,0.068823,0.068855,
9/25/2021 3:11:00 +01:00,0.068864,0.068874,0.068832,0.068837,
9/25/2021 3:12:00 +01:00,0.068839,0.06887,0.068831,0.06886,
9/25/2021 3:13:00 +01:00,0.068864,0.0689,0.068844,0.068856,
9/25/2021 3:14:00 +01:00,0.068848,0.068915,0.068847,0.068887,
9/25/2021 3:15:00 +01:00,0.068892,0.068894,0.06886,0.068866,
9/25/2021 3:16:00 +01:00,0.068864,0.068919,0.068864,0.068906,
9/25/2021 3:17:00 +01:00,0.068905,0.068921,0.068891,0.068915,
9/25/2021 3:18:00 +01:00,0.068906,0.068927,0.068901,0.068927,
9/25/2021 3:19:00 +01:00,0.068927,0.068928,0.068824,0.068824,
9/25/2021 3:20:00 +01:00,0.068825,0.068825,0.068754,0.068758,
9/25/2021 3:21:00 +01:00,0.068759,0.06878,0.068548,0.068604,
9/25/2021 3:22:00 +01:00,0.068593,0.068593,0.068466,0.068534,
9/25/2021 3:23:00 +01:00,0.068542,0.068542,0.068333,0.068348,
9/25/2021 3:24:00 +01:00,0.068348,0.068377,0.068283,0.068329,
9/25/2021 3:25:00 +01:00,0.068327,0.06843,0.068288,0.068411,
9/25/2021 3:26:00 +01:00,0.068411,0.068437,0.068328,0.068343,
9/25/2021 3:27:00 +01:00,0.068341,0.068424,0.068341,0.068406,
9/25/2021 3:28:00 +01:00,0.068406,0.068418,0.06836,0.068396,
9/25/2021 3:29:00 +01:00,0.068396,0.06842,0.068359,0.068406,
9/25/2021 3:30:00 +01:00,0.068409,0.068445,0.068356,0.068437,
9/25/2021 3:31:00 +01:00,0.068426,0.068494,0.068426,0.068487,
9/25/2021 3:32:00 +01:00,0.068488,0.068512,0.068455,0.068472,
9/25/2021 3:33:00 +01:00,0.068484,0.068528,0.068484,0.068525,
9/25/2021 3:34:00 +01:00,0.068522,0.068534,0.068495,0.068534,
9/25/2021 3:35:00 +01:00,0.068537,0.06854,0.068495,0.068507,
9/25/2021 3:36:00 +01:00,0.068496,0.068571,0.068496,0.06857,
9/25/2021 3:37:00 +01:00,0.068569,0.068603,0.068554,0.068587,
9/25/2021 3:38:00 +01:00,0.068589,0.068647,0.068575,0.068604,
9/25/2021 3:39:00 +01:00,0.068606,0.06865,0.068597,0.06865,
9/25/2021 3:40:00 +01:00,0.06865,0.06866,0.06862,0.068646,
9/25/2021 3:41:00 +01:00,0.068648,0.06865,0.068601,0.068626,
9/25/2021 3:42:00 +01:00,0.068624,0.068683,0.068624,0.06867,
9/25/2021 3:43:00 +01:00,0.068675,0.068675,0.068622,0.068623,
9/25/2021 3:44:00 +01:00,0.068632,0.068632,0.0686,0.068626,
9/25/2021 3:45:00 +01:00,0.068625,0.068675,0.068613,0.068672,
9/25/2021 3:46:00 +01:00,0.068678,0.068687,0.068639,0.068687,
9/25/2021 3:47:00 +01:00,0.068689,0.068719,0.068664,0.068718,
9/25/2021 3:48:00 +01:00,0.068717,0.068726,0.068702,0.068708,
9/25/2021 3:49:00 +01:00,0.068708,0.068708,0.068644,0.068644,
9/25/2021 3:50:00 +01:00,0.068645,0.068706,0.068611,0.06862,
9/25/2021 3:51:00 +01:00,0.068624,0.068651,0.068602,0.068649,
9/25/2021 3:52:00 +01:00,0.068647,0.068696,0.068647,0.068691,
9/25/2021 3:53:00 +01:00,0.068692,0.068775,0.068681,0.068767,
9/25/2021 3:54:00 +01:00,0.068766,0.068788,0.068735,0.068781,
9/25/2021 3:55:00 +01:00,0.068775,0.068784,0.068731,0.068768,
9/25/2021 3:56:00 +01:00,0.068769,0.068791,0.068737,0.068769,
9/25/2021 3:57:00 +01:00,0.068768,0.068796,0.068738,0.068738,
9/25/2021 3:58:00 +01:00,0.068741,0.068759,0.068721,0.068731,
9/25/2021 3:59:00 +01:00,0.068731,0.068741,0.068683,0.068686,
9/25/2021 4:00:00 +01:00,0.068693,0.068724,0.068666,0.068673,
9/25/2021 4:01:00 +01:00,0.068666,0.068684,0.068636,0.068647,
9/25/2021 4:02:00 +01:00,0.06865,0.068682,0.068634,0.068659,
9/25/2021 4:03:00 +01:00,0.068658,0.068668,0.068641,0.068668,
9/25/2021 4:04:00 +01:00,0.068674,0.068716,0.068665,0.068703,
9/25/2021 4:05:00 +01:00,0.068708,0.068729,0.068691,0.068718,
9/25/2021 4:06:00 +01:00,0.068716,0.068728,0.068663,0.068663,
9/25/2021 4:07:00 +01:00,0.068664,0.068673,0.068599,0.0686,
9/25/2021 4:08:00 +01:00,0.068599,0.068599,0.068542,0.068558,
9/25/2021 4:09:00 +01:00,0.068553,0.068571,0.068542,0.068561,
9/25/2021 4:10:00 +01:00,0.068555,0.068609,0.068543,0.068576,
9/25/2021 4:11:00 +01:00,0.068583,0.06861,0.068583,0.068594,
9/25/2021 4:12:00 +01:00,0.068592,0.068675,0.068574,0.068675,
9/25/2021 4:13:00 +01:00,0.06868,0.068687,0.068669,0.068682,
9/25/2021 4:14:00 +01:00,0.068682,0.068682,0.068651,0.068659,
9/25/2021 4:15:00 +01:00,0.068655,0.068687,0.068655,0.068665,
9/25/2021 4:16:00 +01:00,0.068672,0.068688,0.068641,0.068686,
9/25/2021 4:17:00 +01:00,0.068685,0.068696,0.068623,0.068685,
9/25/2021 4:18:00 +01:00,0.068685,0.068699,0.068646,0.068683,
9/25/2021 4:19:00 +01:00,0.06869,0.068708,0.068684,0.068696,
9/25/2021 4:20:00 +01:00,0.0687,0.068704,0.0686,0.068608,
9/25/2021 4:21:00 +01:00,0.06861,0.068642,0.06861,0.068631,
9/25/2021 4:22:00 +01:00,0.068631,0.068631,0.068586,0.068618,
9/25/2021 4:23:00 +01:00,0.068615,0.068624,0.068573,0.068592,
9/25/2021 4:24:00 +01:00,0.068593,0.068597,0.068566,0.068566,
9/25/2021 4:25:00 +01:00,0.06857,0.068582,0.068559,0.068564,
9/25/2021 4:26:00 +01:00,0.068567,0.068582,0.068556,0.068557,
9/25/2021 4:27:00 +01:00,0.06856,0.068593,0.068547,0.068579,
9/25/2021 4:28:00 +01:00,0.068589,0.068628,0.068589,0.068628,
9/25/2021 4:29:00 +01:00,0.068627,0.068627,0.068577,0.068577,
9/25/2021 4:30:00 +01:00,0.068586,0.068663,0.068581,0.068652,
9/25/2021 4:31:00 +01:00,0.06865,0.068705,0.068647,0.068689,
9/25/2021 4:32:00 +01:00,0.068682,0.06871,0.068666,0.068673,
9/25/2021 4:33:00 +01:00,0.068667,0.068705,0.068646,0.068647,
9/25/2021 4:34:00 +01:00,0.068647,0.068675,0.068626,0.06865,
9/25/2021 4:35:00 +01:00,0.068651,0.068661,0.068579,0.06858,
9/25/2021 4:36:00 +01:00,0.068584,0.068634,0.068584,0.068615,
9/25/2021 4:37:00 +01:00,0.068618,0.068657,0.068618,0.068641,
9/25/2021 4:38:00 +01:00,0.068639,0.068646,0.068553,0.068553,
9/25/2021 4:39:00 +01:00,0.068554,0.068555,0.068514,0.068524,
9/25/2021 4:40:00 +01:00,0.068524,0.06857,0.06852,0.068532,
9/25/2021 4:41:00 +01:00,0.06853,0.068571,0.068527,0.068527,
9/25/2021 4:42:00 +01:00,0.068524,0.068545,0.068519,0.068521,
9/25/2021 4:43:00 +01:00,0.068521,0.068551,0.068518,0.068551,
9/25/2021 4:44:00 +01:00,0.068548,0.068554,0.068539,0.068539,
9/25/2021 4:45:00 +01:00,0.06854,0.068546,0.068503,0.068525,
9/25/2021 4:46:00 +01:00,0.068526,0.068531,0.068495,0.068512,
9/25/2021 4:47:00 +01:00,0.068512,0.068534,0.068495,0.068496,
9/25/2021 4:48:00 +01:00,0.068495,0.068536,0.068495,0.068504,
9/25/2021 4:49:00 +01:00,0.068505,0.068539,0.068496,0.068539,
9/25/2021 4:50:00 +01:00,0.068527,0.068548,0.068484,0.068528,
9/25/2021 4:51:00 +01:00,0.06853,0.068591,0.06853,0.068579,
9/25/2021 4:52:00 +01:00,0.068582,0.068588,0.06856,0.068569,
9/25/2021 4:53:00 +01:00,0.068569,0.068574,0.068535,0.068551,
9/25/2021 4:54:00 +01:00,0.068553,0.068569,0.068501,0.068501,
9/25/2021 4:55:00 +01:00,0.068508,0.068529,0.068484,0.068529,
9/25/2021 4:56:00 +01:00,0.068523,0.068536,0.068503,0.068504,
9/25/2021 4:57:00 +01:00,0.06851,0.068524,0.068486,0.068486,
9/25/2021 4:58:00 +01:00,0.068487,0.068487,0.068426,0.068442,
9/25/2021 4:59:00 +01:00,0.068436,0.068465,0.068405,0.068431,
9/25/2021 5:00:00 +01:00,0.068431,0.068431,0.068405,0.06842,
9/25/2021 5:01:00 +01:00,0.068426,0.06844,0.068415,0.068431,
9/25/2021 5:02:00 +01:00,0.068429,0.068451,0.068429,0.068446,
9/25/2021 5:03:00 +01:00,0.068446,0.068489,0.068446,0.068489,
9/25/2021 5:04:00 +01:00,0.068486,0.068491,0.068465,0.068481,
9/25/2021 5:05:00 +01:00,0.06848,0.068481,0.068446,0.06845,
9/25/2021 5:06:00 +01:00,0.06845,0.068468,0.068447,0.068453,
9/25/2021 5:07:00 +01:00,0.068448,0.068467,0.068438,0.068459,
9/25/2021 5:08:00 +01:00,0.068454,0.068472,0.068427,0.068441,
9/25/2021 5:09:00 +01:00,0.068445,0.068447,0.06843,0.06843,
9/25/2021 5:10:00 +01:00,0.06843,0.068442,0.0684,0.068401,
9/25/2021 5:11:00 +01:00,0.068401,0.068414,0.068382,0.068402,
9/25/2021 5:12:00 +01:00,0.068402,0.068445,0.068402,0.06844,
9/25/2021 5:13:00 +01:00,0.068439,0.06845,0.068411,0.068432,
9/25/2021 5:14:00 +01:00,0.068436,0.068451,0.06842,0.068422,
9/25/2021 5:15:00 +01:00,0.068421,0.068434,0.068387,0.068394,
9/25/2021 5:16:00 +01:00,0.068399,0.068421,0.068385,0.068387,
9/25/2021 5:17:00 +01:00,0.068387,0.068431,0.068386,0.068422,
9/25/2021 5:18:00 +01:00,0.068426,0.068498,0.068423,0.068494,
9/25/2021 5:19:00 +01:00,0.068502,0.068554,0.068502,0.068538,
9/25/2021 5:20:00 +01:00,0.068533,0.068568,0.068499,0.0685,
9/25/2021 5:21:00 +01:00,0.0685,0.06854,0.068486,0.068494,
9/25/2021 5:22:00 +01:00,0.068498,0.068534,0.068483,0.068508,
9/25/2021 5:23:00 +01:00,0.06851,0.068532,0.068458,0.068458,
9/25/2021 5:24:00 +01:00,0.068458,0.068498,0.068434,0.06844,
9/25/2021 5:25:00 +01:00,0.06844,0.068477,0.068434,0.068449,
9/25/2021 5:26:00 +01:00,0.068447,0.068451,0.068417,0.068432,
9/25/2021 5:27:00 +01:00,0.068432,0.06846,0.06839,0.068403,
9/25/2021 5:28:00 +01:00,0.068403,0.068456,0.0684,0.068445,
9/25/2021 5:29:00 +01:00,0.068445,0.068463,0.068435,0.068454,
9/25/2021 5:30:00 +01:00,0.068453,0.068499,0.068446,0.06849,
9/25/2021 5:31:00 +01:00,0.068487,0.068493,0.068456,0.068461,
9/25/2021 5:32:00 +01:00,0.06847,0.068511,0.06847,0.06849,
9/25/2021 5:33:00 +01:00,0.068506,0.068516,0.068476,0.068509,
9/25/2021 5:34:00 +01:00,0.068509,0.068527,0.06849,0.068506,
9/25/2021 5:35:00 +01:00,0.068502,0.068515,0.068364,0.068366,
9/25/2021 5:36:00 +01:00,0.068371,0.068387,0.068331,0.068331,
9/25/2021 5:37:00 +01:00,0.06833,0.06833,0.068198,0.068198,
9/25/2021 5:38:00 +01:00,0.068198,0.068259,0.068198,0.068217,
9/25/2021 5:39:00 +01:00,0.068228,0.068252,0.068205,0.068223,
